date,mode,issue_hour,subset,points,clipped_probability_mean,center_to_scenario_mean_abs_kw,scale_to_scenario_std_abs_kw,clipping_mean_increase_kw,clipping_variance_change_kw2,joint_covariance_before_kw2,joint_covariance_after_kw2,correlation_defined_points,joint_correlation_before,joint_correlation_after
2025-02-02,exponential,12,all,72,0.271484375,31.213303736277858,83.43649453666322,0.14190034202443513,-0.08442779448141018,3701.7894781710806,3735.8482675071846,40,0.00705925345844397,0.043362940846094135
2025-02-02,exponential,12,daylight,35,0.04285714285714286,61.19413384843695,88.38868413592293,0.023107032767015822,-0.015388734195183874,6600.327500674862,6606.702222029147,35,0.0015668512611416614,0.024752267461504922
2025-02-02,exponential,12,zero_pv,37,0.4877533783783784,2.8530590355868397,78.75199086168782,0.2542723913219939,-0.1497350136710837,959.9291866134502,1020.1756078242481,5,0.04550606883956012,0.17363765453821864
2025-02-02,binned,12,all,72,0.271484375,30.72823043666328,61.47176998722102,0.14231678437483872,-0.08508842319293802,2935.982824053031,2970.158547899197,40,-0.003316840648981095,0.032907935847654265
2025-02-02,binned,12,daylight,35,0.04285714285714286,60.17581448924301,49.015375554190385,0.023233789256636404,-0.015595097219647828,5063.773317828652,5070.182683070796,35,-0.00960086659390639,0.013458598478019506
2025-02-02,binned,12,zero_pv,37,0.4877533783783784,2.8724076842229893,73.25484580225002,0.2549628608380032,-0.15082535316767195,923.2080326436615,983.6492308449813,5,0.04067134096549598,0.16905329743509762
2025-02-02,pooled,18,all,36,0.5095486111111112,0.0026460526065387163,216.8288050598298,0.36986213133657514,-0.4072152889052696,-76.57132790907906,-0.08504329859337573,5,-0.20748357972085335,-0.013090975463662002
2025-02-02,pooled,18,daylight,3,0.4427083333333333,0.030667499828922546,216.79137803394988,0.35794133074341844,-0.4252009849609546,-81.60926647755058,-0.9699145648938575,3,-0.21015164858881707,-0.043203848568903296
2025-02-02,pooled,18,zero_pv,33,0.515625,9.864831359473195e-05,216.83220751672795,0.37094584048140755,-0.40558022562748014,-76.11333349376345,-0.004600456202422847,2,-0.2034814764189078,0.032078334194199934
2025-02-02,exponential,18,all,36,0.5095486111111112,0.002528538331763182,52.609878096251144,0.278621642695919,-0.21663822930762405,-56.20226262660586,-0.06410835843643477,5,-0.20866909142136536,-0.013650539561211475
2025-02-02,exponential,18,daylight,3,0.4427083333333333,0.029728345257338463,49.10827198857527,0.26719638144192936,-0.22824529022734863,-59.752967752045,-0.7181632610935447,3,-0.20977961864751793,-0.03314317362280874
2025-02-02,exponential,18,zero_pv,33,0.515625,5.582861125633841e-05,52.92820592422167,0.2796603028099181,-0.21558304195128547,-55.87947125156594,-0.004648821831242975,2,-0.20700330058213656,0.01558841153118442
2025-02-02,binned,18,all,36,0.5095486111111112,0.002514499840300827,67.45169907256097,0.2820753962502466,-0.2235809101833339,-57.04051163594724,-0.06788107413844273,5,-0.20818960144777296,-0.011467568413010101
2025-02-02,binned,18,daylight,3,0.4427083333333333,0.029530357885558984,67.41522117033013,0.271548180632426,-0.2371370551408198,-60.8298216353069,-0.7716774529039426,3,-0.2095864058723866,-0.03459394164460674
2025-02-02,binned,18,zero_pv,33,0.515625,5.8512745277357973e-05,67.45501524549104,0.28303241585186656,-0.222348533369017,-56.69602890873273,-0.003899585159760925,2,-0.20609439481085245,0.023221991434384852
2025-02-03,pooled,0,all,144,0.2524956597222222,42.48038423629853,218.59220586138036,0.2305194385941676,-12.959603905469136,-382.34855156812733,-392.9543905274109,143,-0.15282395263117202,0.04863311403139814
2025-02-03,pooled,0,daylight,69,0.025815217391304348,78.48040343140069,223.11321826016922,0.053671402627943565,-2.6326993471444595,-472.92990015592693,-484.8556333376208,69,-0.1130332315240007,-0.09527518976444314
2025-02-03,pooled,0,zero_pv,75,0.4610416666666667,9.360366576804545,214.43287445449454,0.39321963168309376,-22.460356099127832,-299.0137108673506,-308.40524714201786,74,-0.1899261115013723,0.18281788378697986
2025-02-03,exponential,0,all,144,0.2523871527777778,43.14541575041162,140.47982030280752,0.20284328229477955,-12.880530735447058,-1575.1590848217659,-1588.7872952485895,143,-0.1533531386885522,0.048214412974342195
2025-02-03,exponential,0,daylight,69,0.025815217391304348,79.71516975072018,189.1422315392415,0.050629776997284506,-2.6229106633419037,-2990.4560669752555,-3002.009232606934,69,-0.11632044776693652,-0.09862699729246352
2025-02-03,exponential,0,zero_pv,75,0.4608333333333333,9.501242070127752,95.71040196528831,0.342879707168475,-22.317541201783808,-273.0858612405554,-288.62311287891185,74,-0.18788362076411272,0.1851341063312286
2025-02-03,binned,0,all,144,0.2527126736111111,42.652584141572845,132.56457988050363,0.20668930028065458,-13.367897065964788,-459.99862981744565,-472.4772442722925,143,-0.15217569179641538,0.04966057822228849
2025-02-03,binned,0,daylight,69,0.025815217391304348,78.74930875945702,173.9278569691859,0.05169911358529512,-2.6974179152621933,-647.7534791595469,-659.0938946231105,69,-0.11351112815239388,-0.09577189914090972
2025-02-03,binned,0,zero_pv,75,0.46145833333333336,9.443597493119398,94.51036495891596,0.34928027204038525,-23.18473788461118,-287.2641684227107,-300.7899259495391,74,-0.18822778492394893,0.18526653684473002
2025-02-03,pooled,6,all,108,0.1880787037037037,55.60382536671836,166.68991584205227,0.15216825538055204,-15.66406063651867,3731.6606594696273,3748.2374185281687,107,-0.05268079403056216,-0.009946214085578284
2025-02-03,pooled,6,daylight,67,0.014925373134328358,80.17758938706737,139.70593755259463,0.026234811017568867,-3.4853120852957735,6741.764498308783,6747.197101025604,67,-0.006329355155925692,0.0005236126031782164
2025-02-03,pooled,6,zero_pv,41,0.47103658536585363,15.446698796879678,210.7856852418978,0.3579619327542074,-35.56591802510243,-1187.2895161943577,-1152.5015748212984,40,-0.13031945414557825,-0.02748317378924543
2025-02-03,exponential,6,all,108,0.1880787037037037,56.61228575736527,122.83569971159332,0.1340441474216097,-15.523384752023313,4517.274698787256,4532.099983600797,107,-0.05235506669501832,-0.009056143379599455
2025-02-03,exponential,6,daylight,67,0.014925373134328358,81.60567117453934,137.36118507379632,0.024553867933103116,-3.454762644128287,8003.518406245844,8009.1187646459775,67,-0.004632574421400034,0.0020766419676178536
2025-02-03,exponential,6,zero_pv,41,0.47103658536585363,15.769436417105176,99.09893094896887,0.31296728707355953,-35.245279416144456,-1179.7577012060456,-1149.8575366437656,40,-0.13229024125332894,-0.027703558836188448
2025-02-03,binned,6,all,108,0.18952546296296297,56.83297185090743,119.94583237560879,0.13208743774136386,-14.93714908319416,5880.303940713551,5893.04652929759,107,-0.04883228905804213,-0.005525250548368524
2025-02-03,binned,6,daylight,67,0.014925373134328358,81.92327604020437,136.28745225066544,0.02384012750699945,-3.31695849162103,10175.287234245912,10180.220457436692,67,0.0010143313487568845,0.0077210479690077854
2025-02-03,binned,6,zero_pv,41,0.47484756097560976,15.831743053763612,93.24123404319907,0.3089793837341057,-33.92624102552098,-1138.3272950588416,-1112.8230605882586,40,-0.13232537823943047,-0.027712800564973838
2025-02-03,pooled,12,all,72,0.2463107638888889,30.16922856449192,160.9073188968777,0.1009074631806896,-0.0831375912667833,-799.6961459012784,-776.5763410842065,71,-0.10788089419192814,0.03675286981886787
2025-02-03,pooled,12,daylight,34,0.021599264705882353,58.86861134305984,101.32539254966521,0.01065599820311826,-0.011057993100644831,-2525.132053757972,-2522.2342631533443,34,-0.043062861855141264,-0.0291187680060132
2025-02-03,pooled,12,zero_pv,38,0.4473684210526316,4.490833446825896,214.21746352333102,0.18165877395009558,-0.1476298633101704,744.114929549447,785.3281155039704,37,-0.16744341039329988,0.09728356403632614
2025-02-03,exponential,12,all,72,0.2463107638888889,30.495693729522472,86.68253121299216,0.07920797768231556,-0.045811271206708554,-670.0825302312256,-653.2448599777235,71,-0.10515853621128932,0.037898683061509425
2025-02-03,exponential,12,daylight,34,0.021599264705882353,59.53288919923836,96.13627471264148,0.008208182930856133,-0.006320363929143407,-2218.629198476079,-2216.4764372100544,34,-0.04104566442706356,-0.026643776871839296
2025-02-03,exponential,12,zero_pv,38,0.4473684210526316,4.515045151355619,78.22391860804275,0.1427341098283582,-0.08114524087610894,715.4592255668001,745.4360249143623,37,-0.16407306704003727,0.09720797056782984
2025-02-03,binned,12,all,72,0.2463107638888889,30.593122159131376,61.183857576278946,0.07936435704935459,-0.04607809082995525,-1132.3014065822829,-1115.421471163958,71,-0.10935890237903986,0.03362905494644614
2025-02-03,binned,12,daylight,34,0.021599264705882353,59.664206985564896,47.791051933737,0.008242257207969249,-0.0063811713374173915,-3139.6769710358544,-3137.515301883643,34,-0.049037078116645996,-0.03469765261364732
2025-02-03,binned,12,zero_pv,38,0.4473684210526316,4.582151524954021,73.16689420381647,0.1429999200653309,-0.08159638721801542,663.7714668761764,693.8203773747078,37,-0.16478976791745586,0.09641575919085635
2025-02-03,pooled,18,all,36,0.4952256944444444,0.0054953910562375,217.5619768924145,0.28129971385097285,-0.24129433268421938,-63.75729337020625,-0.19027592133798318,36,-0.22455042975410672,0.12866149491688395
2025-02-03,pooled,18,daylight,2,0.4140625,0.05322802827690944,217.5030898701716,0.2636430731538692,-0.2660204680257432,-72.29928451531228,-7.266947987891082,2,-0.20842023406191107,-0.02665059311876744
2025-02-03,pooled,18,zero_pv,34,0.5,0.0026875888667862113,217.5654408348994,0.2823383397743319,-0.23983985413471795,-63.25482330284705,0.2259989061063167,34,-0.22549926479482413,0.13779750009545166
2025-02-03,exponential,18,all,36,0.4952256944444444,0.005415373398338338,52.879779673988274,0.21325643182671083,-0.1273863093730429,-45.3319607297442,-0.18063325451958148,36,-0.21931345002179528,0.12909961800830538
2025-02-03,exponential,18,daylight,2,0.4140625,0.05141886144557252,49.02246770682916,0.1971830462422715,-0.14480350968174321,-53.3620594930624,-7.018351012802851,2,-0.2073381810046912,-0.0208919690396948
2025-02-03,exponential,18,zero_pv,34,0.5,0.002709285866148093,53.106680377938815,0.21420192509638375,-0.1263617681784135,-44.85960197896078,0.2215854371441403,34,-0.2200178776110367,0.1379226525405407
2025-02-03,binned,18,all,36,0.4952256944444444,0.0053966082861331465,67.67785599825227,0.21478637447324322,-0.1297748995532564,-45.73137539214282,-0.18641562268083575,36,-0.21917242927903843,0.12900373219824704
2025-02-03,binned,18,daylight,2,0.4140625,0.05109510278966081,67.62018925068813,0.19914428171893456,-0.14797791916532693,-53.96442735491667,-7.128156813320234,2,-0.2075413260802583,-0.023019013582380857
2025-02-03,binned,18,zero_pv,34,0.5,0.0027084615506315205,67.68124815987369,0.21570649757643787,-0.12870413369372286,-45.247078217862004,0.22192209441559937,34,-0.21985661182014313,0.13794624665593103
2025-02-04,pooled,0,all,144,0.14854600694444445,35.05857272342,219.942414849559,0.3537292700401842,-38.4650639696808,17528.900875307245,17454.06685153736,143,-0.1122262649726188,-0.013075775345890273
2025-02-04,pooled,0,daylight,71,0.025528169014084508,66.18891220388232,221.33861384448204,0.3614763357447868,-54.02430050400309,35236.87822747347,35091.37384903245,71,0.001452026002568959,0.0033184902610939628
2025-02-04,pooled,0,zero_pv,73,0.2681934931506849,4.781119256121023,218.58446788189414,0.34619445271105015,-23.332107888353654,306.0735875839226,299.97374438461304,72,-0.22432569079537334,-0.02924234281944418
2025-02-04,exponential,0,all,144,0.1494140625,36.099265628836555,142.65360862774645,0.3269406675921214,-38.095548623117246,17421.936858977817,17343.529861105424,143,-0.11097673355790386,-0.010687067575804685
2025-02-04,exponential,0,daylight,71,0.02640845070422535,68.18015919660976,193.8312459457779,0.35916042824164496,-53.66428448677301,35013.81305109799,34871.915078617596,71,-0.001709679818236273,0.0009038732133409613
2025-02-04,exponential,0,zero_pv,73,0.2690496575342466,4.89730065196125,92.87809835952406,0.2956036401110779,-22.953353468054786,312.0298776006596,295.37437557988295,72,-0.21872618932896495,-0.022117023076212196
2025-02-04,binned,0,all,144,0.1489800347222222,36.689640229187546,136.99812818581222,0.3346058924251062,-39.536632807213174,19515.30271200765,19432.536809958507,143,-0.10942695345038392,-0.009273724337420727
2025-02-04,binned,0,daylight,71,0.02640845070422535,69.3934295269112,185.8598682123726,0.37116625201982545,-55.939137056507626,39257.415921438806,39107.02679041026,71,0.0016575416278414997,0.004238916486570315
2025-02-04,binned,0,zero_pv,73,0.2681934931506849,4.881845158798798,89.47506596819873,0.2990471865179135,-23.583512235981594,314.06931653352046,297.0739522588516,72,-0.21896860831918957,-0.0225986895944119
2025-02-04,pooled,6,all,108,0.08506944444444445,69.72355032824672,161.7581158933102,0.17679299792420777,-22.47921528054485,27816.20090548471,27867.333648628828,107,0.018140588467031593,0.07771396381825332
2025-02-04,pooled,6,daylight,69,0.011322463768115942,103.92685556135358,130.95421956883155,0.10394947616702094,-22.727214053671286,43774.78450225048,43814.26526102634,69,0.08976613449683514,0.09478560536793017
2025-02-04,pooled,6,zero_pv,39,0.2155448717948718,9.210010300442235,216.25731708277263,0.30566999795615346,-22.040448220398073,-418.21622725474015,-346.46843484371107,38,-0.11191632406076958,0.046715456793840114
2025-02-04,exponential,6,all,108,0.08564814814814815,71.08765550541833,116.16478017177423,0.16253331128024853,-22.185904867350906,28803.666858616845,28846.76091309345,107,0.019238232400258536,0.07952869936255552
2025-02-04,exponential,6,daylight,69,0.011322463768115942,105.98283147123293,127.92744748361264,0.10492295379712409,-22.443941460786128,45304.86216658966,45339.18361813652,69,0.09018325695046513,0.09511589467825396
2025-02-04,exponential,6,zero_pv,39,0.2171474358974359,9.350036488977103,95.35390723544477,0.26445932836577657,-21.729378586657816,-390.7556093350716,-332.14079582891895,38,-0.10958299638827451,0.05122563418405052
2025-02-04,binned,6,all,108,0.08622685185185185,71.78385577045702,113.41786291243396,0.16394493815793515,-21.20828171445324,30238.675320730545,30278.98593768628,107,0.021138763338492024,0.081399059780407
2025-02-04,binned,6,daylight,69,0.012681159420289856,107.0616868558024,127.21974307458503,0.1037975510221492,-21.173920539531384,47536.673361427944,47567.412319274335,69,0.09292504096565736,0.09783086918261236
2025-02-04,binned,6,zero_pv,39,0.21634615384615385,9.369231542538262,88.99915185632068,0.27035954616740276,-21.26907456239192,-365.47505896487553,-308.22996820029636,38,-0.10921000393188715,0.05156235323429724
2025-02-04,pooled,12,all,72,0.1323784722222222,33.708753292510856,161.82350932875747,0.09329649232660854,-0.10695548932349963,6156.568709033362,6175.27805722055,71,-0.03462114476980429,0.051235376326556885
2025-02-04,pooled,12,daylight,35,0.014285714285714285,67.85721210535971,101.82000324462483,0.010132631647181414,-0.01286393892438465,12492.181537607776,12494.359830894678,35,0.07107068049340975,0.07820697490548331
2025-02-04,pooled,12,zero_pv,37,0.24408783783783783,1.4061571181943677,218.5835826515857,0.17196500918552612,-0.19596100997131105,163.42143876026793,197.7682713125928,36,-0.13737708599792903,0.025012988819267327
2025-02-04,exponential,12,all,72,0.1323784722222222,33.98855448523065,85.99274705163711,0.06597792218684341,-0.0599598848711478,6482.420460172001,6496.70051787225,71,-0.03225994473976491,0.05486739536733177
2025-02-04,exponential,12,daylight,35,0.014285714285714285,68.43273131272758,96.13646469436989,0.007097769791728904,-0.007266888116792338,13167.865782807672,13169.538875746211,35,0.07458241550485897,0.08186848166031423
2025-02-04,exponential,12,zero_pv,37,0.24408783783783783,1.4062250538146386,76.39733847067369,0.12167536364168147,-0.10980461153067324,158.35056038150196,184.55612528877492,36,-0.13613446164426032,0.02861633924915438
2025-02-04,binned,12,all,72,0.1323784722222222,33.67286337085557,62.0107278490068,0.06627455651829857,-0.06042767032208908,5783.895094797263,5798.224333317753,71,-0.037789248377132156,0.04934512009643916
2025-02-04,binned,12,daylight,35,0.014285714285714285,67.76316637033742,49.68493393056222,0.007159435531771105,-0.007370278540635135,11746.999249150635,11748.680483369797,35,0.0636688405155437,0.07092332957830055
2025-02-04,binned,12,zero_pv,37,0.24408783783783783,1.4252794524268,73.67026263672464,0.12219426555960837,-0.11061709498022121,143.12089473326205,169.41446164690032,36,-0.1364290570227892,0.028366305322407224
2025-02-04,pooled,18,all,36,0.2955729166666667,0.08064378657775416,220.13004564451592,0.21887580960689162,-0.27983322047285497,-57.54311762661742,-2.6390939205255717,36,-0.20728517305521488,-0.05005708620374384
