mode,issue_hour,lead_hour_bin,subset,points,independent_days,crps,coverage,width,interval_score,mae,raw_mae,center_mae,rmse,raw_rmse,center_rmse
binned,12,12,all,2004,334,0.10736569692649277,0.9131736526946108,0.21360020622909504,0.652961217968678,0.14759386365959004,0.0,0.2504080549586311,0.34607467377444995,0.0,0.5486013709287801
binned,12,12,zero_pv,2004,334,0.10736569692649277,0.9131736526946108,0.21360020622909504,0.652961217968678,0.14759386365959004,0.0,0.2504080549586311,0.34607467377444995,0.0,0.5486013709287801
binned,18,0,all,12024,334,2.5783351015004374,0.8621922821024618,8.57367123753534,18.375743102552548,3.6212424957617353,15.873996141051236,13.86652306066449,16.918503113091976,60.07259407948706,53.096892046604694
binned,18,0,daylight,1696,334,13.065098163553305,0.6450471698113207,50.019907798816845,95.39216437460243,18.488222099650773,85.9820542305425,74.93377535430783,36.80269231190768,142.33919703921148,125.85893720533146
binned,18,0,zero_pv,10328,334,0.8562640177241293,0.89785050348567,1.7676277433512404,5.72858484563963,1.1798794624352666,4.361286369577847,3.838438253342744,10.527211554769632,29.56810492323171,26.096372626537203
binned,18,1,all,2004,334,14.832645769849085,0.7250499001996008,50.087959073499626,105.83080771243029,20.844663871944558,94.99512435129742,81.78370424462491,41.43154302929559,147.1444624825955,130.0526266898954
binned,18,1,daylight,1024,334,21.47481269451224,0.677734375,82.45792587152354,156.7257821972794,30.409481772644845,142.11634626464857,123.72267989303883,47.3597421901965,183.1819023773033,161.97142249588464
binned,18,1,zero_pv,980,314,7.8922591057112585,0.7744897959183673,16.264646827401098,52.65075274050643,10.850405167539403,45.75825573979593,37.961754179343394,34.15504776328885,95.98388293049983,84.70025573082495
binned,18,2,all,2004,334,0.20368566679945396,0.8318363273453094,0.519832304793092,1.449766181574666,0.2897076830495766,0.24804361277445103,0.4120207360480652,0.5987399812060822,0.8980559137625805,0.8875628213917187
binned,18,2,daylight,473,268,0.35409149222183883,0.6215644820295984,0.8356787028143249,2.732292413526426,0.45627859162884976,0.6274934460887949,0.8330608677257245,0.8617408663705679,1.2793086555955568,1.500603207043145
binned,18,2,zero_pv,1531,334,0.1572180277238249,0.8967994774657086,0.42225206556118977,1.0535317545902223,0.23824586740098297,0.13081319399085564,0.28194106114046674,0.48971429287960344,0.741645642779419,0.5791841330259311
binned,18,3,all,2004,334,0.10877776027485922,0.8677644710578842,0.20974522647997298,0.7461891938953871,0.1488094512016052,0.0008088822355289424,0.25146000750515096,0.3475834968739003,0.0035939903265125614,0.5491429913638688
binned,18,3,daylight,199,140,0.0035829667586397143,0.5326633165829145,0.007897024733833436,0.027816571425532774,0.004500361703221834,0.008145728643216084,0.008145728643216084,0.00655876665169509,0.011405103327438456,0.011405103327438456
binned,18,3,zero_pv,1805,334,0.12037541341044242,0.9047091412742382,0.2319988509384118,0.8253892780347228,0.1647194283817593,0.0,0.2782852382494861,0.36623658496475425,0.0,0.5786106182486829
binned,18,4,all,2004,334,0.10830047069307368,0.9161676646706587,0.20816360681312626,0.7425651758049627,0.1480913227915544,0.0,0.25065112526962197,0.34757439752860014,0.0,0.5491312303972439
binned,18,4,zero_pv,2004,334,0.10830047069307368,0.9161676646706587,0.20816360681312626,0.7425651758049627,0.1480913227915544,0.0,0.25065112526962197,0.34757439752860014,0.0,0.5491312303972439
binned,18,5,all,2004,334,0.10830047069307368,0.9161676646706587,0.20816360681312626,0.7425651758049627,0.1480913227915544,0.0,0.25065112526962197,0.34757439752860014,0.0,0.5491312303972439
binned,18,5,zero_pv,2004,334,0.10830047069307368,0.9161676646706587,0.20816360681312626,0.7425651758049627,0.1480913227915544,0.0,0.25065112526962197,0.34757439752860014,0.0,0.5491312303972439
binned,18,6,all,2004,334,0.10830047069307368,0.9161676646706587,0.20816360681312626,0.7425651758049627,0.1480913227915544,0.0,0.25065112526962197,0.34757439752860014,0.0,0.5491312303972439
binned,18,6,zero_pv,2004,334,0.10830047069307368,0.9161676646706587,0.20816360681312626,0.7425651758049627,0.1480913227915544,0.0,0.25065112526962197,0.34757439752860014,0.0,0.5491312303972439
exponential,0,0,all,48096,334,144.68388424228232,0.8334996673320026,752.601035943819,1104.2616819532982,201.12731245010272,206.64540654662886,203.47812465865002,392.31505353920903,388.7782724662935,384.04016884442007
exponential,0,0,daylight,26880,334,257.6430020147106,0.8064732142857143,1343.315026550492,1966.7787101409158,358.04415911442464,364.63357862878206,357.5153694622834,524.610142696738,519.0413190016599,512.2514300000676
exponential,0,0,zero_pv,21216,334,1.5682599152238403,0.8677413273001509,4.185120243056325,11.479926783466329,2.3186379432692843,6.4793966687877145,8.317814500200573,14.895899446074557,36.369874872073645,43.5154720453269
exponential,0,1,all,2004,334,0.329680707046855,0.8532934131736527,0.7178536012405599,2.3485679627256726,0.4627905219685131,0.0,1.04905135962043,1.1003058789462052,0.0,2.2268519992148343
exponential,0,1,zero_pv,2004,334,0.329680707046855,0.8532934131736527,0.7178536012405599,2.3485679627256726,0.4627905219685131,0.0,1.04905135962043,1.1003058789462052,0.0,2.2268519992148343
exponential,0,2,all,2004,334,0.329685786347548,0.8512974051896207,0.7180749690369572,2.347279605646976,0.4628542634695122,0.0,1.04905135962043,1.1003930342535038,0.0,2.2268519992148343
exponential,0,2,zero_pv,2004,334,0.329685786347548,0.8512974051896207,0.7180749690369572,2.347279605646976,0.4628542634695122,0.0,1.04905135962043,1.1003930342535038,0.0,2.2268519992148343
exponential,0,3,all,2004,334,0.32969075095723477,0.8502994011976048,0.7182909516486392,2.34608475294957,0.4629184915170284,0.0,1.04905135962043,1.1004809924990473,0.0,2.2268519992148343
exponential,0,3,zero_pv,2004,334,0.32969075095723477,0.8502994011976048,0.7182909516486392,2.34608475294957,0.4629184915170284,0.0,1.04905135962043,1.1004809924990473,0.0,2.2268519992148343
exponential,0,4,all,2004,334,0.3299845460423104,0.8173652694610778,0.7196314182765824,2.347934600334778,0.4632795069415134,0.0008103293413173656,1.0489160801793123,1.1003023502707174,0.0036067115581195353,2.22575242498185
exponential,0,4,daylight,193,137,0.7526281976392771,0.41968911917098445,1.7061447919029689,5.3068206979208785,1.0634731875856016,0.008413989637305703,2.373782726599374,1.9311492005306317,0.011622019925566251,3.7800321139963997
exponential,0,4,zero_pv,1811,334,0.2849430083514134,0.8597459966869133,0.6144977456593023,2.032603282370053,0.39931629304625715,0.0,0.9077237760605531,0.9706945883544369,0.0,1.9897661351923828
exponential,0,5,all,2004,334,0.43137285935034525,0.7959081836327345,1.01998157578699,3.2066994651768064,0.588655659026132,0.2167715568862276,1.1439086145553232,1.4038879339181385,0.8047901572739462,2.394890432285227
exponential,0,5,daylight,490,266,0.7055788152347962,0.6,1.6495541884369096,5.3753968403922805,0.8807422201009812,0.5885191666666668,1.5265402257920841,1.7473568127256316,1.2372433153206754,2.5901582953161078
exponential,0,5,zero_pv,1514,334,0.3426272065211633,0.8593130779392338,0.8162229362899878,2.5048092975046927,0.4941230203691456,0.09645694077498898,1.0200714352250648,1.2730285377620676,0.601565188144512,2.328187445722515
exponential,0,6,all,2004,334,18.522882295627596,0.68812375249501,63.27936149067119,139.69695399479434,25.878708446188778,45.67505609614108,43.50422477252855,45.503105941747634,80.49381642022264,76.68854873403595
exponential,0,6,daylight,1184,334,26.75687300817193,0.6359797297297297,96.88502921598084,203.73609149616166,37.36793478276013,59.80641067004512,57.37364250634962,54.557789989392205,90.80097260807294,86.93336466824974
exponential,0,6,zero_pv,820,258,6.633803022880618,0.7634146341463415,14.756055897053283,47.230687163551636,9.289386516310138,25.2707587601626,23.47813867881614,27.61029615828825,62.689353122684494,58.82817305739594
exponential,0,7,all,2004,334,65.04481634044527,0.7624750499001997,283.93008551349345,483.35391699634675,92.12199727482808,115.9576326430472,152.639733899481,124.37265874515367,150.52842958664354,188.38880012594856
exponential,0,7,daylight,1715,334,72.5613104771253,0.7597667638483965,320.5815817901959,539.7728059663474,102.15953845605867,122.30061999028187,143.48496564504472,132.65699147474615,155.51063439532427,179.6516380701479
exponential,0,7,zero_pv,289,125,20.44001549474864,0.7785467128027682,66.43072179534796,148.54978348925167,32.55665773915171,78.31672156862749,206.96647284881686,53.222487920870655,116.6642848940743,233.60801696596613
exponential,0,8,all,2004,334,118.48557339373043,0.8353293413173652,618.6086016016403,888.6877047313014,165.2776628733003,201.85281169328007,158.60718804641527,218.39479346730639,257.37408059552297,211.71125107636544
exponential,0,8,daylight,2004,334,118.48557339373043,0.8353293413173652,618.6086016016403,888.6877047313014,165.2776628733003,201.85281169328007,158.60718804641527,218.39479346730639,257.37408059552297,211.71125107636544
exponential,0,9,all,2004,334,209.03817407446672,0.8333333333333334,1089.490455942021,1561.2374102284562,293.6227204531164,314.56781916999324,280.36457180363067,368.01956666654763,397.0821787847505,355.187128127611
exponential,0,9,daylight,2004,334,209.03817407446672,0.8333333333333334,1089.490455942021,1561.2374102284562,293.6227204531164,314.56781916999324,280.36457180363067,368.01956666654763,397.0821787847505,355.187128127611
exponential,0,10,all,2004,334,301.04103391179973,0.841816367265469,1559.8612561096754,2257.785362638512,417.4677626578054,425.17593789088477,399.5289101709954,522.2869510134699,539.4269296543278,504.8476415807603
exponential,0,10,daylight,2004,334,301.04103391179973,0.841816367265469,1559.8612561096754,2257.785362638512,417.4677626578054,425.17593789088477,399.5289101709954,522.2869510134699,539.4269296543278,504.8476415807603
exponential,0,11,all,2004,334,374.7950315436753,0.8323353293413174,1969.2689274647198,2899.151642469488,519.8853068236889,509.6048268712569,497.5360046248741,651.2024355299305,647.9491001642849,627.5619117884147
exponential,0,11,daylight,2004,334,374.7950315436753,0.8323353293413174,1969.2689274647198,2899.151642469488,519.8853068236889,509.6048268712569,497.5360046248741,651.2024355299305,647.9491001642849,627.5619117884147
exponential,0,12,all,2004,334,431.6837672918788,0.8343313373253493,2248.994219649034,3344.3368175633764,594.7172988571923,576.7365724966729,576.8586423809421,743.7383186190953,729.4101160053109,722.4049470401993
exponential,0,12,daylight,2004,334,431.6837672918788,0.8343313373253493,2248.994219649034,3344.3368175633764,594.7172988571923,576.7365724966729,576.8586423809421,743.7383186190953,729.4101160053109,722.4049470401993
exponential,0,13,all,2004,334,459.7074537586812,0.8502994011976048,2425.6801345967756,3565.3858479599994,635.9315068823812,616.2301666500337,619.8471436802563,794.0428819464224,781.0203380276756,780.6995657483251
exponential,0,13,daylight,2004,334,459.7074537586812,0.8502994011976048,2425.6801345967756,3565.3858479599994,635.9315068823812,616.2301666500337,619.8471436802563,794.0428819464224,781.0203380276756,780.6995657483251
exponential,0,14,all,2004,334,441.3984753514266,0.8473053892215568,2327.803160785756,3368.269228588386,616.0094880212152,587.716743745842,588.7531571683945,770.2671973946073,739.2940498631875,742.1396895352742
exponential,0,14,daylight,2004,334,441.3984753514266,0.8473053892215568,2327.803160785756,3368.269228588386,616.0094880212152,587.716743745842,588.7531571683945,770.2671973946073,739.2940498631875,742.1396895352742
exponential,0,15,all,2004,334,410.51702349250553,0.8527944111776448,2143.0488044267977,3010.023384632878,573.2859751510997,550.5659089654025,552.7924923465631,718.2870658802863,684.0182579049906,689.5896158786766
exponential,0,15,daylight,2004,334,410.51702349250553,0.8527944111776448,2143.0488044267977,3010.023384632878,573.2859751510997,550.5659089654025,552.7924923465631,718.2870658802863,684.0182579049906,689.5896158786766
exponential,0,16,all,2004,334,320.7044695418022,0.8517964071856288,1683.870036747166,2441.9341523022745,446.0113897696681,429.4696538838987,430.0234475398443,568.4160272497295,538.0911125318991,542.6929361399478
exponential,0,16,daylight,2004,334,320.7044695418022,0.8517964071856288,1683.870036747166,2441.9341523022745,446.0113897696681,429.4696538838987,430.0234475398443,568.4160272497295,538.0911125318991,542.6929361399478
exponential,0,17,all,2004,334,198.62389530637031,0.8587824351297405,1065.9913309176675,1567.2064022086151,276.3676539028206,290.82447180638707,286.3995530044092,369.971535964509,361.3861819742332,367.6128114892955
exponential,0,17,daylight,1984,334,200.5436102282631,0.8578629032258065,1076.0667989132814,1582.319725435356,278.96852898325744,292.44828040154556,288.80749988886504,371.8247758997849,362.96659614749177,369.4229935476452
exponential,0,17,zero_pv,20,20,8.18817505460744,0.95,66.50490575272671,67.96473811595165,18.360845923470787,129.74265916666758,47.531222066389184,22.495861050325054,130.52989979777584,52.81680887423375
exponential,0,18,all,2004,334,96.46161094743192,0.8043912175648703,479.321184848941,778.1521848556831,133.95927089000793,199.8845224966732,207.09843633597666,198.09656157377395,251.9167104651863,268.8082651323021
exponential,0,18,daylight,1582,334,116.30848593651379,0.7857142857142857,589.2676846138044,940.5060700241239,160.634513552265,223.86426638748407,232.41328907828492,220.1927089790837,270.66930606,287.3556546033576
exponential,0,18,zero_pv,422,152,22.05934499310094,0.8744075829383886,67.1520790953541,169.51747789721642,33.95871664429547,109.98889492496066,112.1977324536745,67.77550042179718,163.4754548355582,183.26864794351425
exponential,0,19,all,2004,334,23.993120859174134,0.7420159680638723,98.03089011889514,179.8909331369508,33.185680980256784,94.76548420658682,82.76345178626315,64.96220291180998,153.6810603224004,137.92093732683782
exponential,0,19,daylight,1024,334,38.837666143899334,0.7119140625,173.4487004782093,293.8877645200433,53.573642201349436,141.74535858561188,125.67552757071323,83.5878823834478,192.7446220685015,173.5235018356945
exponential,0,19,zero_pv,980,314,8.482085786155189,0.773469387755102,19.22697398834652,60.77587667135179,11.88234190842127,45.676309345238174,37.92471137475612,36.45566872072134,97.3532752425381,86.23297359404286
exponential,0,20,all,2004,334,0.20735183144279287,0.8198602794411177,0.5203248947366942,1.482121206158759,0.2938516241288351,0.24375773453093805,0.41254500686127765,0.6114658489639422,0.8831251088084835,0.888248002336547
exponential,0,20,daylight,473,268,0.3585427655655954,0.6046511627906976,0.8294739308238476,2.747977671148409,0.4613204691322803,0.6261126849894291,0.8335126255515448,0.8730063408842498,1.2788554347259573,1.5009090401610417
exponential,0,20,zero_pv,1531,334,0.1606416342905488,0.8863487916394513,0.42481379475679704,1.0910368770012768,0.24211239245892682,0.12562978445460485,0.28248773472509414,0.5039259825766689,0.7180429472327452,0.580313124395033
exponential,0,21,all,2004,334,0.10993344594446097,0.8547904191616766,0.20924811428171317,0.7754422671932034,0.1502599836994961,0.0008088822355289424,0.2519842783183632,0.3500024553189262,0.0035939903265125614,0.5502536365343088
exponential,0,21,daylight,199,140,0.0036238722980166203,0.49246231155778897,0.007764923073207733,0.02775072793225973,0.00454363979050778,0.008145728643216084,0.008145728643216084,0.006647197463251366,0.011405103327438456,0.011405103327438456
exponential,0,21,zero_pv,1805,334,0.12165400281739307,0.8947368421052632,0.23146149658115509,0.8578747416047979,0.1663251097038666,0.0,0.2788673095567866,0.36878527220149726,0.0,0.579780911957835
exponential,0,22,all,2004,334,0.10942080772431695,0.907185628742515,0.2076655435793205,0.7715956213523969,0.14950817903685498,0.0,0.25117539608283423,0.3499570127050534,0.0,0.5502418993068086
exponential,0,22,zero_pv,2004,334,0.10942080772431695,0.907185628742515,0.2076655435793205,0.7715956213523969,0.14950817903685498,0.0,0.25117539608283423,0.3499570127050534,0.0,0.5502418993068086
exponential,0,23,all,2004,334,0.10939791198418403,0.9086826347305389,0.2076704013211517,0.7714045135141554,0.14948856460920254,0.0,0.25117539608283423,0.34992109236404273,0.0,0.5502418993068086
exponential,0,23,zero_pv,2004,334,0.10939791198418403,0.9086826347305389,0.2076704013211517,0.7714045135141554,0.14948856460920254,0.0,0.25117539608283423,0.34992109236404273,0.0,0.5502418993068086
exponential,0,24,all,2004,334,0.10937505891890803,0.9101796407185628,0.20767096847108238,0.7712945770281884,0.1494690244993292,0.0,0.25117539608283423,0.34988538157627924,0.0,0.5502418993068086
exponential,0,24,zero_pv,2004,334,0.10937505891890803,0.9101796407185628,0.20767096847108238,0.7712945770281884,0.1494690244993292,0.0,0.25117539608283423,0.34988538157627924,0.0,0.5502418993068086
exponential,6,0,all,36072,334,114.6181305665928,0.8417054779330229,605.0491965109392,890.11928215129,158.1576987640436,180.0343300597878,165.96209945463212,276.12316434939964,286.8707659830625,277.0522816997486
exponential,6,0,daylight,25013,334,164.52081917212314,0.8188142166073642,870.5180308435538,1277.709700859561,226.9372137464483,254.91155091552406,234.45931722261452,331.41831616938055,343.0346211057247,331.2155344676625
exponential,6,0,zero_pv,11059,334,1.7493404327534376,0.8934804231847364,4.617696993650286,13.475901814007134,2.5937229746515387,10.678698875727155,11.036617220203702,16.174610035360924,47.7268902119705,47.349471099233305
exponential,6,1,all,2004,334,38.99135646283027,0.7145708582834331,156.48759092833518,296.1671010462919,55.500076703094386,106.80832378576171,105.82266570502425,78.26611405656466,129.20409517738287,142.70560383391827
exponential,6,1,daylight,1715,334,43.30507205721547,0.6927113702623907,174.4653920890296,329.5776683424576,61.06801645156599,111.25897723517977,92.62247756415022,82.87296046003881,130.63711312315192,130.74917620355671
exponential,6,1,zero_pv,289,125,13.392663575734808,0.8442906574394463,49.80271552836911,97.90023975589521,22.458496534828996,80.39700660322954,184.15596211194142,41.47687752218869,120.34963958757847,199.41712685880498
exponential,6,2,all,2004,334,56.93494140406165,0.8238522954091816,289.53884346274015,441.56627626449324,78.47084239915378,151.51252282102456,87.77481020323917,105.5461930952248,175.9049491360842,112.6065688623722
exponential,6,2,daylight,2004,334,56.93494140406165,0.8238522954091816,289.53884346274015,441.56627626449324,78.47084239915378,151.51252282102456,87.77481020323917,105.5461930952248,175.9049491360842,112.6065688623722
exponential,6,3,all,2004,334,91.83124585833757,0.8448103792415169,488.34467862957797,718.9878605996082,126.24828950517482,192.99341258316701,133.64653028641857,167.3909022346209,232.52415746393785,173.12707535446472
exponential,6,3,daylight,2004,334,91.83124585833757,0.8448103792415169,488.34467862957797,718.9878605996082,126.24828950517482,192.99341258316701,133.64653028641857,167.3909022346209,232.52415746393785,173.12707535446472
exponential,6,4,all,2004,334,146.7579094716219,0.8383233532934131,778.4050988160171,1155.7732464217993,202.5721457988918,237.7930955089822,200.63863544867988,258.33921170338215,301.39509173093927,257.2268019825318
exponential,6,4,daylight,2004,334,146.7579094716219,0.8383233532934131,778.4050988160171,1155.7732464217993,202.5721457988918,237.7930955089822,200.63863544867988,258.33921170338215,301.39509173093927,257.2268019825318
exponential,6,5,all,2004,334,198.83184447299334,0.8498003992015968,1062.6473869287559,1514.0687430464643,277.4111628211134,287.21636767298776,269.5933799058308,345.68224625685923,358.0374873899234,336.2780722151198
exponential,6,5,daylight,2004,334,198.83184447299334,0.8498003992015968,1062.6473869287559,1514.0687430464643,277.4111628211134,287.21636767298776,269.5933799058308,345.68224625685923,358.0374873899234,336.2780722151198
exponential,6,6,all,2004,334,252.54445351659618,0.8602794411177644,1378.8412309465477,1992.1130477538318,345.2615696837852,340.96357699600804,338.16647696977856,444.749402187383,442.07916627802166,436.4967933917471
exponential,6,6,daylight,2004,334,252.54445351659618,0.8602794411177644,1378.8412309465477,1992.1130477538318,345.2615696837852,340.96357699600804,338.16647696977856,444.749402187383,442.07916627802166,436.4967933917471
exponential,6,7,all,2004,334,296.74254827489943,0.8363273453093812,1564.6801612377803,2317.908642377944,409.1816234262861,396.7008294328011,408.0779111139259,515.5114213484607,500.05076891774377,515.4100128171312
exponential,6,7,daylight,2004,334,296.74254827489943,0.8363273453093812,1564.6801612377803,2317.908642377944,409.1816234262861,396.7008294328011,408.0779111139259,515.5114213484607,500.05076891774377,515.4100128171312
exponential,6,8,all,2004,334,286.82045966980854,0.8488023952095808,1540.6917777741828,2284.498736320626,395.0606913542302,382.7476240768465,386.01444038749946,498.91224789330374,482.876523527965,488.89233763340695
exponential,6,8,daylight,2004,334,286.82045966980854,0.8488023952095808,1540.6917777741828,2284.498736320626,395.0606913542302,382.7476240768465,386.01444038749946,498.91224789330374,482.876523527965,488.89233763340695
exponential,6,9,all,2004,334,267.0147245569368,0.8532934131736527,1424.791880642939,2065.6524333955276,368.37347468602616,361.72139524284745,360.08222987718,465.1393306301065,451.2651832074555,451.1082315657915
exponential,6,9,daylight,2004,334,267.0147245569368,0.8532934131736527,1424.791880642939,2065.6524333955276,368.37347468602616,361.72139524284745,360.08222987718,465.1393306301065,451.2651832074555,451.1082315657915
exponential,6,10,all,2004,334,209.2518620672803,0.8572854291417166,1104.1391241268914,1554.7359831143817,290.49260695297716,295.3649556470392,288.5958472141553,366.675101758514,366.6194413858555,359.4997674531931
exponential,6,10,daylight,2004,334,209.2518620672803,0.8572854291417166,1104.1391241268914,1554.7359831143817,290.49260695297716,295.3649556470392,288.5958472141553,366.675101758514,366.6194413858555,359.4997674531931
exponential,6,11,all,2004,334,130.11798756674312,0.8348303393213573,689.2839724459537,995.944959769824,179.49199623797102,214.29423977877585,190.98503200552628,237.6719002196986,267.7967283316946,245.36579657988935
exponential,6,11,daylight,1984,334,131.30920958686949,0.8356854838709677,695.7788081862967,1005.0031164255321,181.1011632681938,215.13511617103492,191.8885029611378,238.8536392240435,268.81914290284317,246.37915923152093
exponential,6,11,zero_pv,20,20,11.948763170211551,0.75,44.996267003930456,97.37581952358839,19.86262683986942,130.8793016666662,101.36071320886089,25.011068640655054,131.48997767080792,103.78549838204823
exponential,6,12,all,2004,334,67.25878114966038,0.8163672654690619,334.44504847821173,524.4627632625203,90.8405902277632,178.28255054890212,135.37807700534103,135.24197847034915,223.5688954732212,183.46203343570744
exponential,6,12,daylight,1582,334,81.2644638525363,0.7945638432364096,413.4966328534799,634.2553282740255,109.25635198879655,195.98857569532245,154.35585511322031,149.8486690583885,236.7802689783191,197.29535043597627
exponential,6,12,zero_pv,422,152,14.754065424660977,0.8981042654028436,38.09527008561878,112.87073044687848,21.803303246827934,111.9059349526066,64.23389461987934,51.76350906700987,164.8737067320908,117.9525007338839
exponential,6,13,all,2004,334,19.38943750180746,0.7370259481037924,77.23143798851225,155.7588285777036,27.045446373425982,93.9698541417166,81.12517065128822,53.098846383567626,148.8957764807602,132.59209371808078
exponential,6,13,daylight,1024,334,30.23400544532812,0.6982421875,134.17082783975528,242.89133202575627,42.15503344216007,140.13445051269542,122.38178367620658,65.54150493786747,185.51467121980176,165.41837144498632
exponential,6,13,zero_pv,980,314,8.057970589394053,0.7775510204081633,17.735585735784937,64.7142535462687,11.257469681197668,45.73256160714284,38.01621989872032,35.73524416599885,96.82149808257034,85.7838644511338
exponential,6,14,all,2004,334,0.2029784665248399,0.8308383233532934,0.5218386821448842,1.4718684332101395,0.2900757675155233,0.24838395708582828,0.412250594073949,0.5976485291826313,0.8993454266010403,0.8877409942463524
exponential,6,14,daylight,473,268,0.3508986074242919,0.6321353065539113,0.848453090405644,2.730681567596959,0.45639188329014097,0.6269903805496828,0.8332952626881014,0.8580373909154172,1.2783924983794255,1.5006632972945824
exponential,6,14,zero_pv,1531,334,0.15727877570482615,0.8922273024167211,0.4209316833811092,1.0829601297712346,0.23869266969619318,0.13141410842586546,0.2821695174870812,0.48997816654807935,0.7441747434883079,0.5794933794148465
exponential,6,15,all,2004,334,0.10934482936434169,0.8647704590818364,0.2100292019173916,0.7625320856396399,0.1500618878736909,0.0008088822355289424,0.2516898655310347,0.34956768687872253,0.0035939903265125614,0.5494364191682279
exponential,6,15,daylight,199,140,0.003530550546978168,0.542713567839196,0.008027942368054502,0.027332827862173746,0.004482249965201535,0.008145728643216084,0.008145728643216084,0.00652441171342261,0.011405103327438456,0.011405103327438456
exponential,6,15,zero_pv,1805,334,0.12101078032536955,0.9002770083102493,0.23229970089263713,0.8435872946688452,0.16611194213617808,0.0,0.27854043796354205,0.36832739762142935,0.0,0.5789198049570833
exponential,6,16,all,2004,334,0.10884973166001852,0.9131736526946108,0.2084567169303099,0.7584612130840243,0.14932832975468954,0.0,0.2508809832955057,0.34951982985395613,0.0,0.5494246644827092
exponential,6,16,zero_pv,2004,334,0.10884973166001852,0.9131736526946108,0.2084567169303099,0.7584612130840243,0.14932832975468954,0.0,0.2508809832955057,0.34951982985395613,0.0,0.5494246644827092
exponential,6,17,all,2004,334,0.10882500471535717,0.9131736526946108,0.20847893959166547,0.758019315800429,0.14930799648770343,0.0,0.2508809832955057,0.3494812037356778,0.0,0.5494246644827092
exponential,6,17,zero_pv,2004,334,0.10882500471535717,0.9131736526946108,0.20847893959166547,0.758019315800429,0.14930799648770343,0.0,0.2508809832955057,0.3494812037356778,0.0,0.5494246644827092
exponential,6,18,all,2004,334,0.10880019282831495,0.9131736526946108,0.20850124988183472,0.757575724457033,0.14928760125890955,0.0,0.2508809832955057,0.34944247890354924,0.0,0.5494246644827092
exponential,6,18,zero_pv,2004,334,0.10880019282831495,0.9131736526946108,0.20850124988183472,0.757575724457033,0.14928760125890955,0.0,0.2508809832955057,0.34944247890354924,0.0,0.5494246644827092
exponential,12,0,all,24048,334,52.76149983377665,0.8463489687292083,275.8601666512074,420.50076345023854,72.72483536232494,98.60043487954637,84.1278480549967,139.5965253560513,166.15767162099814,150.81491039695726
exponential,12,0,daylight,13278,334,94.50376712277513,0.807275192046995,497.29799084772196,753.6271353277785,130.2309343284894,171.409079277125,147.56426742727655,187.4697669758477,220.06633709170097,200.77492167504198
exponential,12,0,zero_pv,10770,334,1.2987491315182556,0.8945218198700093,2.8563198841394764,9.799559570019694,1.8273439906694016,8.83690838826989,5.919048015522963,13.537597356389636,44.03436766987302,33.003927414931404
exponential,12,1,all,2004,334,129.54896724684573,0.842814371257485,691.6313132216346,1054.4706884529976,178.91734403675053,178.19357015136399,202.49790877412158,239.8232236257405,237.74411917188823,265.7977623463415
exponential,12,1,daylight,2004,334,129.54896724684573,0.842814371257485,691.6313132216346,1054.4706884529976,178.91734403675053,178.19357015136399,202.49790877412158,239.8232236257405,237.74411917188823,265.7977623463415
exponential,12,2,all,2004,334,133.97337848564126,0.8398203592814372,713.5947097379672,1057.4361733548617,183.89393282141,182.108216126081,179.2062822835054,240.54704677256763,234.96230292022847,233.85522389298683
exponential,12,2,daylight,2004,334,133.97337848564126,0.8398203592814372,713.5947097379672,1057.4361733548617,183.89393282141,182.108216126081,179.2062822835054,240.54704677256763,234.96230292022847,233.85522389298683
exponential,12,3,all,2004,334,125.29661437477779,0.8458083832335329,678.6961154460828,996.0961273246222,172.74156875624902,185.0860449101794,167.32238432105495,225.5768135339414,236.5212260189414,219.53492174721794
exponential,12,3,daylight,2004,334,125.29661437477779,0.8458083832335329,678.6961154460828,996.0961273246222,172.74156875624902,185.0860449101794,167.32238432105495,225.5768135339414,236.5212260189414,219.53492174721794
exponential,12,4,all,2004,334,109.48501571825956,0.8493013972055888,572.1365469905955,856.8024648733928,151.06525061148756,185.6604969893548,149.1380055657044,197.7348963807413,229.88954531463173,194.82901774346365
exponential,12,4,daylight,2004,334,109.48501571825956,0.8493013972055888,572.1365469905955,856.8024648733928,151.06525061148756,185.6604969893548,149.1380055657044,197.7348963807413,229.88954531463173,194.82901774346365
exponential,12,5,all,2004,334,74.4048624890017,0.843313373253493,392.7911476848952,605.9534564495317,102.50014334646313,181.7124108782435,121.74778594352358,137.89925582719158,210.6972650988234,154.35727165849758
exponential,12,5,daylight,1984,334,75.0567597849147,0.8442540322580645,396.4025662807466,611.4294016103773,103.37644309305531,182.22536923723115,122.33185454061466,138.58197159070875,211.3468466937168,154.99846881444796
exponential,12,5,zero_pv,20,20,9.736650734430363,0.75,34.538422976441446,62.73969649364328,15.571208484518582,130.8269416666669,63.80818111208741,17.07050098954171,131.13905011311445,64.4131324639076
exponential,12,6,all,2004,334,43.54116693244438,0.781437125748503,200.52643284337594,343.31341873226023,60.10910047791311,174.9307008067199,106.18693652624778,86.58496354020906,210.67263330342672,142.7488623781919
exponential,12,6,daylight,1582,334,52.01825705778014,0.7547408343868521,246.70694225531383,411.33221401344196,71.6645148409042,191.60740694795618,120.13954127189767,94.69886515559618,221.27804127108024,151.38749836903742
